registro_id,fila_origen,cliente_id,nombre_cliente,segmento_cliente,segmento_cliente_observado,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_recuperada,ciudad_desconocida,edad,ingreso_estimado,producto,tipo_producto,saldo_producto,saldo_recuperado,saldo_desconocido,saldo_negativo,saldo_outlier_iqr,cupo_credito,fecha_vencimiento,fecha_movimiento,categoria_consumo,monto_consumo,consumo_outlier_iqr,canal,estado_producto
REG-000123,123,C001894,Cliente 1894,Affluent,Affluent,True,moda,Quito,False,False,53,1805.25,Tarjeta de Crédito,Deuda,2096.68,False,False,False,False,4000.00,2027-05-10,2025-05-23,Others,206.48,False,App,Activo
REG-000124,124,C000187,Cliente 0187,PyME,PyME,False,unico,Quito,False,False,38,2366.51,Tarjeta de Crédito,Deuda,1129.30,False,False,False,False,3200.00,2030-01-08,2025-12-30,Technology,66.31,False,POS,Activo
REG-000125,125,C000421,Cliente 0421,Joven,Joven,True,moda,Guayaquil,False,False,41,904.42,Tarjeta de Crédito,Deuda,516.49,False,False,False,False,2200.00,2029-07-12,2025-07-21,Others,48.95,False,POS,Activo
REG-000126,126,C001533,Cliente 1533,Affluent,Affluent,False,unico,Quito,False,False,53,1922.96,Tarjeta de Crédito,Deuda,1970.57,False,False,False,False,4700.00,2028-03-02,2026-08-24,Travel,185.89,False,Branch,Activo
REG-000127,127,C002075,Cliente 2075,Affluent,Affluent,False,unico,Guayaquil,False,False,34,1689.56,Tarjeta de Crédito,Deuda,2347.06,False,False,False,False,4800.00,2027-02-24,2025-10-14,Food,109.86,False,POS,Activo
REG-000128,128,C001294,Cliente 1294,Affluent,Affluent,False,unico,Guayaquil,False,False,60,2017.29,Crédito Vehicular,Deuda,24441.66,False,False,False,False,,2027-02-04,2025-03-16,,0.00,False,App,Activo
REG-000129,129,C000576,Cliente 0576,Affluent,Affluent,False,unico,Cuenca,False,False,39,3245.47,Cuenta Corriente,Depósito,5451.75,False,False,False,False,,,2025-02-13,,0.00,False,Branch,Activo
REG-000130,130,C001502,Cliente 1502,Mass,Mass,False,unico,Guayaquil,False,False,29,1252.91,Tarjeta de Crédito,Deuda,1635.38,False,False,False,False,2800.00,2030-01-20,2025-12-11,Travel,28.47,False,POS,Activo
REG-000131,131,C000124,Cliente 0124,Joven,Joven,False,unico,Guayaquil,False,False,56,561.33,Tarjeta de Crédito,Deuda,127.69,False,False,False,False,600.00,2029-05-17,2025-05-09,Supermarket,24.41,False,POS,Activo
REG-000132,132,C000797,Cliente 0797,Mass,Mass,False,unico,Ambato,False,False,36,1212.29,Crédito Vehicular,Deuda,16144.09,False,False,False,False,,2028-11-20,2026-01-20,,0.00,False,ATM,Activo
REG-000133,133,C000664,Cliente 0664,Affluent,Affluent,True,moda,Manta,False,False,51,1861.92,Tarjeta de Crédito,Deuda,1865.93,False,False,False,False,3500.00,2028-06-02,2026-05-04,Health,434.18,True,Web,Activo
REG-000134,134,C002010,Cliente 2010,Premium,Premium,False,unico,Ambato,False,False,35,4058.22,Tarjeta de Crédito,Deuda,3762.30,False,False,False,True,10300.00,2027-06-24,2026-05-09,Supermarket,291.38,False,App,Activo
REG-000135,135,C001390,Cliente 1390,Affluent,Affluent,False,unico,Guayaquil,False,False,46,2104.66,Cuenta Corriente,Depósito,6807.40,False,False,False,False,,,2026-01-10,,0.00,False,Branch,Activo
REG-000136,136,C001139,Cliente 1139,Affluent,Affluent,True,moda,Quito,False,False,31,2469.76,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,3600.00,2027-02-13,2026-06-21,Food,261.02,False,Web,Activo
REG-000137,137,C001521,Cliente 1521,Mass,Mass,False,unico,Guayaquil,False,False,43,576.10,Crédito de Consumo,Deuda,5392.27,False,False,False,False,,2030-06-30,2025-04-12,,0.00,False,Branch,Activo
REG-000138,138,C000335,Cliente 0335,PyME,PyME,False,unico,Cuenca,False,False,43,3355.55,Crédito Vehicular,Deuda,18228.14,False,False,False,False,,2028-10-08,2026-02-28,,0.00,False,Branch,Activo
REG-000139,139,C000678,Cliente 0678,Affluent,Affluent,False,unico,Quito,False,False,39,2492.72,Tarjeta de Crédito,Deuda,2842.97,False,False,False,False,4900.00,2029-09-28,2025-10-12,Travel,26.50,False,Branch,Activo
REG-000140,140,C000890,Cliente 0890,Mass,Mass,False,unico,Guayaquil,False,False,40,1429.48,Tarjeta de Crédito,Deuda,204.90,False,False,False,False,3100.00,2028-12-31,2026-01-18,Travel,94.32,False,Web,Activo
REG-000141,141,C001233,Cliente 1233,Premium,Premium,False,unico,Guayaquil,False,False,49,5660.37,Tarjeta de Crédito,Deuda,11158.01,False,False,False,True,16100.00,2028-04-07,2025-01-04,Travel,1223.25,True,POS,Activo
REG-000142,142,C001429,Cliente 1429,Affluent,Affluent,False,unico,Guayaquil,False,False,53,1521.00,Cuenta de Ahorros,Depósito,4467.62,False,False,False,False,,,2025-06-25,,0.00,False,Web,Activo
REG-000143,143,C001212,Cliente 1212,Affluent,Affluent,True,moda,Guayaquil,False,False,51,2277.81,Crédito Vehicular,Deuda,16563.51,False,False,False,False,,2031-09-01,2025-01-03,,0.00,False,Web,Activo
REG-000144,144,C001365,Cliente 1365,Affluent,Affluent,False,unico,Guayaquil,False,False,67,1137.00,Tarjeta de Crédito,Deuda,625.87,False,False,False,False,2200.00,2030-01-18,2025-01-26,Streaming,71.36,False,POS,Activo
REG-000145,145,C000584,Cliente 0584,Affluent,Affluent,False,unico,Guayaquil,False,False,47,6325.61,Crédito de Consumo,Deuda,11575.99,False,False,False,False,,2032-05-24,2025-07-10,,0.00,False,App,Activo
REG-000146,146,C001725,Cliente 1725,Mass,Mass,False,unico,Quito,False,False,49,1048.50,Tarjeta de Crédito,Deuda,1024.52,False,False,False,False,2900.00,2028-10-05,2026-02-19,Others,25.74,False,Branch,Activo
REG-000147,147,C000259,Cliente 0259,Affluent,Affluent,False,unico,Quito,False,False,43,2565.52,Cuenta Corriente,Depósito,-100.00,False,False,True,False,,,2026-08-14,,0.00,False,App,Activo
REG-000148,148,C001465,Cliente 1465,Premium,Premium,False,unico,Guayaquil,False,False,31,6500.55,Tarjeta de Crédito,Deuda,5206.64,False,False,False,True,14100.00,2026-09-21,2025-03-26,Supermarket,233.14,False,Branch,Activo
REG-000149,149,C001541,Cliente 1541,Mass,Mass,True,moda,Quito,False,False,32,711.96,Tarjeta de Crédito,Deuda,1051.38,False,False,False,False,1700.00,2029-03-06,2026-05-07,Supermarket,65.40,False,Web,Activo
REG-000150,150,C002019,Cliente 2019,Affluent,Affluent,False,unico,Guayaquil,False,False,33,1943.05,Tarjeta de Crédito,Deuda,2073.56,False,False,False,False,5400.00,2028-04-01,2026-02-06,Health,233.90,False,POS,Activo
REG-000151,151,C001941,Cliente 1941,Joven,Joven,False,unico,Guayaquil,False,False,42,984.08,Crédito de Consumo,Deuda,3451.59,False,False,False,False,,2029-11-05,2026-05-08,,0.00,False,Branch,Activo
REG-000152,152,C001519,Cliente 1519,Mass,Mass,False,unico,Quito,False,False,43,729.55,Tarjeta de Crédito,Deuda,692.35,False,False,False,False,2200.00,2029-10-19,2025-11-01,Education,118.38,False,POS,Activo
REG-000153,153,C000516,Cliente 0516,Mass,Mass,False,unico,Guayaquil,False,False,29,762.38,Tarjeta de Crédito,Deuda,450.19,False,False,False,False,1200.00,2026-11-22,2026-04-06,Food,68.77,False,POS,Activo
REG-000154,154,C000292,Cliente 0292,Mass,Mass,False,unico,Cuenca,False,False,33,366.30,Tarjeta de Crédito,Deuda,217.39,False,False,False,False,700.00,2027-07-21,2025-11-04,Health,15.88,False,Branch,Activo
REG-000155,155,C001015,Cliente 1015,Joven,Joven,False,unico,Quito,False,False,46,1025.11,Cuenta de Ahorros,Depósito,2654.14,False,False,False,False,,,2025-09-05,,0.00,False,App,Activo
REG-000156,156,C001307,Cliente 1307,Mass,Mass,False,unico,Guayaquil,False,False,61,628.73,Crédito Hipotecario,Deuda,91358.87,False,False,False,False,,2027-12-25,2026-01-28,,0.00,False,App,Activo
REG-000157,157,C001523,Cliente 1523,Mass,Mass,False,unico,Quito,False,False,33,1047.59,Cuenta Corriente,Depósito,831.30,False,False,False,False,,,2025-10-19,,0.00,False,Web,Activo
REG-000158,158,C001371,Cliente 1371,Affluent,Affluent,False,unico,Manta,False,False,45,5276.95,Tarjeta de Crédito,Deuda,3178.77,False,False,False,False,12800.00,2028-10-25,2025-07-30,Health,103.30,False,POS,Activo
REG-000159,159,C000461,Cliente 0461,Mass,Mass,False,unico,Quito,False,False,28,1410.84,Crédito Vehicular,Deuda,17559.41,False,False,False,False,,2031-07-14,2026-03-27,,0.00,False,App,Activo
REG-000160,160,C000559,Cliente 0559,Mass,Mass,False,unico,Quito,False,False,43,852.91,Tarjeta de Crédito,Deuda,669.78,False,False,False,False,1900.00,2027-10-31,2025-06-02,Streaming,12.67,False,Web,Activo
REG-000161,161,C000202,Cliente 0202,Mass,Mass,False,unico,Quito,False,False,43,725.19,Cuenta Corriente,Depósito,2900.58,False,False,False,False,,,2026-07-09,,0.00,False,Branch,Activo
REG-000162,162,C000482,Cliente 0482,Affluent,Affluent,False,unico,Quito,False,False,32,1254.56,Tarjeta de Crédito,Deuda,117.98,False,False,False,False,2100.00,2029-01-31,2025-06-05,Food,33.86,False,POS,Activo
REG-000163,163,C001683,Cliente 1683,Affluent,Affluent,True,moda,Guayaquil,False,False,49,1646.20,Tarjeta de Crédito,Deuda,363.23,False,False,False,False,1900.00,2027-05-20,2025-05-04,Food,21.14,False,Branch,Activo
REG-000164,164,C001357,Cliente 1357,Mass,Mass,False,unico,Loja,False,False,24,976.97,Tarjeta de Crédito,Deuda,682.51,False,False,False,False,1700.00,2027-04-24,2026-02-06,Food,14.34,False,Web,Activo
REG-000165,165,C001968,Cliente 1968,Mass,Mass,False,unico,Quito,False,False,44,1315.13,Tarjeta de Crédito,Deuda,399.79,False,False,False,False,1800.00,2030-03-01,2025-06-03,Supermarket,68.26,False,App,Activo
REG-000166,166,C002185,Cliente 2185,Premium,Premium,False,unico,Quito,False,False,47,3532.66,Cuenta Corriente,Depósito,16185.61,False,False,False,True,,,2025-08-14,,0.00,False,App,Activo
REG-000167,167,C000133,Cliente 0133,Affluent,Affluent,False,unico,Cuenca,False,False,49,1819.21,Tarjeta de Crédito,Deuda,1470.61,False,False,False,False,5200.00,2027-12-09,2026-06-09,Supermarket,75.18,False,POS,Activo
REG-000168,168,C001027,Cliente 1027,PyME,PyME,False,unico,Ambato,False,False,55,3014.99,Tarjeta de Crédito,Deuda,1067.82,False,False,False,False,3900.00,2026-10-16,2025-10-16,Entertainment,92.19,False,App,Activo
REG-000169,169,C000583,Cliente 0583,Affluent,Affluent,False,unico,Loja,False,False,36,1577.87,Cuenta de Ahorros,Depósito,6080.47,False,False,False,False,,,2026-08-20,,0.00,False,ATM,Activo
REG-000170,170,C000600,Cliente 0600,Joven,Joven,False,unico,Guayaquil,False,False,28,350.00,Tarjeta de Crédito,Deuda,344.01,False,False,False,False,700.00,2026-09-24,2025-09-03,Others,30.95,False,POS,Activo
REG-000171,171,C001839,Cliente 1839,Mass,Mass,False,unico,Manta,False,False,48,1661.06,Tarjeta de Crédito,Deuda,619.80,False,False,False,False,1700.00,2029-11-24,2025-04-12,Education,135.16,False,POS,Activo
REG-000172,172,C001861,Cliente 1861,Affluent,Affluent,False,unico,Cuenca,False,False,41,1924.51,Cuenta de Ahorros,Depósito,2414.96,False,False,False,False,,,2025-01-17,,0.00,False,Branch,Activo
REG-000173,173,C001329,Cliente 1329,Mass,Mass,True,moda,Guayaquil,False,False,50,617.24,Cuenta Corriente,Depósito,-37.36,False,False,True,False,,,2026-03-12,,0.00,False,Web,Activo
REG-000174,174,C001885,Cliente 1885,Joven,Joven,False,unico,Manta,False,False,41,829.99,Tarjeta de Crédito,Deuda,446.50,False,False,False,False,2000.00,2028-10-13,2026-07-30,Travel,28.00,False,POS,Activo
REG-000175,175,C002054,Cliente 2054,Mass,Mass,False,unico,Cuenca,False,False,56,778.43,Tarjeta de Crédito,Deuda,394.95,False,False,False,False,900.00,2028-01-18,2025-12-11,Streaming,47.74,False,Web,Activo
REG-000176,176,C001490,Cliente 1490,Mass,Mass,False,unico,Quito,False,False,29,1056.58,Tarjeta de Crédito,Deuda,351.89,False,False,False,False,3000.00,2030-10-09,2025-06-07,Supermarket,52.88,False,POS,Activo
REG-000177,177,C001919,Cliente 1919,PyME,PyME,False,unico,Cuenca,False,False,57,3404.62,Crédito Hipotecario,Deuda,82084.64,False,False,False,False,,2026-11-01,2026-05-06,,0.00,False,Branch,Activo
REG-000178,178,C001304,Cliente 1304,Mass,Mass,False,unico,Guayaquil,False,False,29,899.68,Cuenta de Ahorros,Depósito,3745.89,False,False,False,False,,,2025-03-19,,0.00,False,App,Activo
REG-000179,179,C000324,Cliente 0324,Mass,Mass,False,unico,Manta,False,False,38,719.65,Tarjeta de Crédito,Deuda,560.00,False,False,False,False,800.00,2028-05-25,2026-03-07,Technology,28.80,False,Branch,Activo
REG-000180,180,C001601,Cliente 1601,Mass,Mass,False,unico,Guayaquil,False,False,44,713.38,Tarjeta de Crédito,Deuda,341.25,False,False,False,False,900.00,2030-04-21,2025-12-18,Fuel,27.41,False,Branch,Activo
REG-000181,181,C002135,Cliente 2135,Affluent,Affluent,False,unico,Quito,False,False,56,1645.61,Tarjeta de Crédito,Deuda,535.01,False,False,False,False,2100.00,2030-06-24,2025-11-01,Travel,76.96,False,POS,Activo
REG-000182,182,C000270,Cliente 0270,Affluent,Affluent,False,unico,Guayaquil,False,False,45,3590.44,Crédito de Consumo,Deuda,7349.50,False,False,False,False,,2028-07-11,2025-01-08,,0.00,False,App,Activo
REG-000183,183,C001312,Cliente 1312,Mass,Mass,False,unico,Quito,False,False,36,848.55,Tarjeta de Crédito,Deuda,1583.16,False,False,False,False,2400.00,2028-07-08,2025-12-20,Food,39.51,False,POS,Activo
REG-000184,184,C000222,Cliente 0222,Mass,Mass,False,unico,Quito,False,False,45,933.02,Tarjeta de Crédito,Deuda,173.51,False,False,False,False,1800.00,2029-09-24,2026-08-11,Food,80.58,False,POS,Activo
REG-000185,185,C001226,Cliente 1226,Premium,Premium,False,unico,Cuenca,False,False,32,4224.23,Cuenta Corriente,Depósito,6521.00,False,False,False,False,,,2025-04-26,,0.00,False,Web,Activo
REG-000186,186,C000718,Cliente 0718,Mass,Mass,False,unico,Guayaquil,False,False,55,1898.20,Tarjeta de Crédito,Deuda,1217.81,False,False,False,False,3400.00,2029-12-21,2026-04-25,Food,78.35,False,POS,Activo
REG-000187,187,C001865,Cliente 1865,Affluent,Affluent,False,unico,Guayaquil,False,False,30,2813.92,Crédito Hipotecario,Deuda,73163.85,False,False,False,False,,2029-08-26,2026-05-03,,0.00,False,App,Activo
REG-000188,188,C001474,Cliente 1474,Mass,Mass,True,moda,Quito,False,False,51,1200.18,Tarjeta de Crédito,Deuda,419.59,False,False,False,False,2600.00,2027-12-05,2025-05-06,Entertainment,73.76,False,App,Activo
REG-000189,189,C000935,Cliente 0935,Affluent,Affluent,False,unico,Quito,False,False,46,2973.95,Tarjeta de Crédito,Deuda,2177.82,False,False,False,False,3000.00,2030-04-18,2026-02-07,Supermarket,74.87,False,App,Activo
REG-000190,190,C000059,Cliente 0059,Affluent,Affluent,False,unico,Guayaquil,False,False,31,2880.75,Tarjeta de Crédito,Deuda,349.88,False,False,False,False,7600.00,2027-05-27,2026-04-23,Supermarket,155.29,False,POS,Activo
REG-000191,191,C001681,Cliente 1681,Affluent,Affluent,False,unico,Guayaquil,False,False,45,2216.71,Crédito Hipotecario,Deuda,69918.84,False,False,False,False,,2027-07-27,2026-03-28,,0.00,False,App,Activo
REG-000192,192,C001645,Cliente 1645,Mass,Mass,False,unico,Guayaquil,False,False,48,1224.59,Crédito Vehicular,Deuda,19060.86,False,False,False,False,,2027-03-28,2026-02-28,,0.00,False,ATM,Activo
REG-000193,193,C000187,Cliente 0187,PyME,PyME,False,unico,Quito,False,False,38,2366.51,Tarjeta de Crédito,Deuda,1129.30,False,False,False,False,3200.00,2030-01-08,2025-02-02,Others,126.07,False,POS,Activo
REG-000194,194,C000965,Cliente 0965,Mass,Mass,False,unico,Ambato,False,False,39,1087.12,Tarjeta de Crédito,Deuda,745.58,False,False,False,False,1700.00,2027-10-11,2025-06-02,Others,59.57,False,POS,Activo
REG-000195,195,C000327,Cliente 0327,Mass,Mass,False,unico,Cuenca,False,False,45,1028.70,Tarjeta de Crédito,Deuda,243.92,False,False,False,False,1800.00,2026-11-23,2026-03-05,Others,117.28,False,Branch,Activo
REG-000196,196,C000759,Cliente 0759,Mass,Mass,False,unico,Guayaquil,False,False,37,813.83,Tarjeta de Crédito,Deuda,183.75,False,False,False,False,1800.00,2028-01-11,2025-11-12,Technology,21.39,False,App,Activo
REG-000197,197,C000545,Cliente 0545,Mass,Mass,False,unico,Guayaquil,False,False,46,1194.51,Tarjeta de Crédito,Deuda,930.46,False,False,False,False,2700.00,2030-08-13,2025-09-12,Food,72.07,False,App,Activo
REG-000198,198,C000644,Cliente 0644,PyME,PyME,False,unico,Manta,False,False,45,5561.48,Cuenta de Ahorros,Depósito,10272.01,False,False,False,False,,,2025-12-02,,0.00,False,ATM,Activo
REG-000199,199,C000115,Cliente 0115,Mass,Mass,False,unico,Manta,False,False,34,1717.11,Crédito de Consumo,Deuda,7221.82,False,False,False,False,,2029-09-25,2026-05-22,,0.00,False,Web,Activo
REG-000200,200,C001685,Cliente 1685,Mass,Mass,False,unico,Quito,True,False,49,1023.74,Tarjeta de Crédito,Deuda,2168.45,False,False,False,False,2200.00,2027-08-03,2025-01-21,Others,25.51,False,Web,Activo
REG-000201,201,C000543,Cliente 0543,Mass,Mass,False,unico,Guayaquil,False,False,36,778.05,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,1200.00,2028-02-16,2025-05-27,Food,8.63,False,ATM,Activo
REG-000202,202,C001169,Cliente 1169,Premium,Premium,False,unico,Guayaquil,False,False,31,3846.12,Tarjeta de Crédito,Deuda,4523.88,False,False,False,True,11500.00,2030-01-15,2026-05-01,Travel,504.03,True,Web,Activo
REG-000203,203,C000292,Cliente 0292,Mass,Mass,False,unico,Cuenca,False,False,33,366.30,Tarjeta de Crédito,Deuda,217.39,False,False,False,False,700.00,2027-07-21,2026-03-04,Fuel,51.63,False,POS,Activo
REG-000204,204,C001595,Cliente 1595,Affluent,Affluent,False,unico,Guayaquil,False,False,35,1083.69,Tarjeta de Crédito,Deuda,1042.75,False,False,False,False,1800.00,2027-07-07,2026-03-27,Health,20.18,False,App,Activo
REG-000205,205,C001784,Cliente 1784,Mass,Mass,False,unico,Guayaquil,False,False,18,583.21,Tarjeta de Crédito,Deuda,484.23,False,False,False,False,900.00,2026-12-31,2025-11-24,Travel,23.56,False,POS,Activo
REG-000206,206,C000837,Cliente 0837,Joven,Joven,False,unico,Quito,False,False,42,847.78,Crédito Hipotecario,Deuda,56360.40,False,False,False,False,,2028-12-20,2025-05-18,,0.00,False,Web,Activo
REG-000207,207,C002013,Cliente 2013,Affluent,Affluent,False,unico,Quito,False,False,18,1416.00,Cuenta Corriente,Depósito,2394.47,False,False,False,False,,,2025-05-18,,0.00,False,Branch,Activo
REG-000208,208,C001373,Cliente 1373,Joven,Joven,False,unico,Guayaquil,False,False,57,502.21,Tarjeta de Crédito,Deuda,100.73,False,False,False,False,800.00,2026-11-26,2026-01-09,Food,36.11,False,App,Activo
REG-000209,209,C000591,Cliente 0591,Mass,Mass,False,unico,Guayaquil,False,False,37,1044.72,Cuenta Corriente,Depósito,4574.71,False,False,False,False,,,2026-02-03,,0.00,False,Branch,Activo
REG-000210,210,C000211,Cliente 0211,Mass,Mass,False,unico,Manta,False,False,37,1203.00,Tarjeta de Crédito,Deuda,783.88,False,False,False,False,1500.00,2027-03-06,2026-04-19,Food,83.25,False,App,Activo
REG-000211,211,C000930,Cliente 0930,Mass,Mass,False,unico,Guayaquil,False,False,27,911.57,Tarjeta de Crédito,Deuda,485.53,False,False,False,False,1600.00,2028-11-26,2026-07-28,Technology,115.78,False,Web,Activo
REG-000212,212,C000658,Cliente 0658,Mass,Mass,False,unico,Guayaquil,False,False,49,985.86,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,1100.00,2026-11-12,2026-08-06,Food,12.81,False,App,Activo
REG-000213,213,C002101,Cliente 2101,Mass,Mass,False,unico,Guayaquil,False,False,30,944.02,Crédito de Consumo,Deuda,3876.15,False,False,False,False,,2032-03-31,2025-01-11,,0.00,False,ATM,Activo
REG-000214,214,C000989,Cliente 0989,Mass,Mass,False,unico,Guayaquil,False,False,18,1409.88,Cuenta de Ahorros,Depósito,-64.03,False,False,True,False,,,2026-06-17,,0.00,False,ATM,Activo
REG-000215,215,C001708,Cliente 1708,Mass,Mass,False,unico,Guayaquil,False,False,32,1202.49,Cuenta de Ahorros,Depósito,3627.54,False,False,False,False,,,2025-09-24,,0.00,False,App,Activo
REG-000216,216,C000581,Cliente 0581,Affluent,PyME,True,moda,Guayaquil,False,False,36,2946.73,Tarjeta de Crédito,Deuda,1654.62,False,False,False,False,6300.00,2026-11-25,2026-03-30,Travel,27.42,False,POS,Activo
REG-000217,217,C000159,Cliente 0159,Joven,Joven,True,moda,Guayaquil,False,False,50,675.06,Tarjeta de Crédito,Deuda,369.69,False,False,False,False,1600.00,2029-02-27,2025-05-14,Others,77.39,False,App,Activo
REG-000218,218,C000557,Cliente 0557,Premium,Premium,False,unico,Guayaquil,False,False,50,5055.60,Tarjeta de Crédito,Deuda,4545.68,False,False,False,True,11900.00,2030-09-01,2025-11-30,Supermarket,445.15,True,Web,Activo
REG-000219,219,C001132,Cliente 1132,Joven,Joven,True,moda,Quito,False,False,23,634.96,Tarjeta de Crédito,Deuda,593.59,False,False,False,False,1700.00,2028-04-25,2025-07-30,Entertainment,15.36,False,App,Activo
REG-000220,220,C001123,Cliente 1123,Mass,Mass,False,unico,Guayaquil,False,False,32,1061.47,Tarjeta de Crédito,Deuda,374.98,False,False,False,False,1700.00,2027-04-19,2025-01-12,Education,45.27,False,POS,Activo
